Key,ACADEMIC_PERIOD,CAMPUS,COURSE_IDENTIFICATION,COURSE_SECTION_NUMBER,COURSE_REFERENCE_NUMBER,COURSE_TITLE_SHORT,CREDITS_EARNED,CREDITS_FOR_GPA,FINAL_GRADE,REPEAT_COURSE_IND,REGISTRATION_STATUS,REGISTRATION_STATUS_DESC,GRADABLE_IND,Most_Recent_Prior_Term,Most_Recent_Prior_Term_GPA
868413,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,D+,,RW,**Web Registered**,Y,201930,2.55955882
868541,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201910,3.50769231
868576,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,A,,RE,**Registered**,Y,201930,3.98214286
868587,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201930,2.16321839
868651,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,202010,3.09361702
868687,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201930,2.64022989
868726,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201910,3.95263158
868930,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,D-,,RW,**Web Registered**,Y,201910,1.88333333
868932,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201910,3.59545455
868969,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,D+,,RW,**Web Registered**,Y,201930,2.69375
869016,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201910,3.93875
869167,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201910,3.48392857
869174,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201910,3.17818182
869240,201920,PWL,PHYS22000,002,25708,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201910,3.11857143
869285,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201910,2.95
869408,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201930,3.79512195
869477,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.32650602
869529,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,3.31627907
869543,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201910,3.55681818
869631,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,A,,RW,**Web Registered**,Y,202010,3.38392857
869725,202010,PWL,PHYS22000,050,10333,Gen Physics,0,4,F,I,RW,**Web Registered**,Y,201930,2.10549451
869743,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201910,3.88452381
869789,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.62978723
870154,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201930,3.07118644
870257,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C,I,RW,**Web Registered**,Y,201910,2.38303571
870280,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,D+,,RW,**Web Registered**,Y,201930,2.76238532
870429,202020,PWL,PHYS22000,001,25707,Gen Physics,0,0,W,,W,Withdrawn-W,Y,202010,2.01683168
870467,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.46551724
870468,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,3.042
870511,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,3.10833333
870518,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,C+,,RW,**Web Registered**,Y,201930,2.70581395
870528,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,3.11086957
870590,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.1025641
870728,202010,PWL,PHYS22000,050,10333,Gen Physics,4,0,P,,RW,**Web Registered**,Y,201930,3.07419355
870879,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,D,,RW,**Web Registered**,Y,201930,3.45348837
870973,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,2.425
871222,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,A,,RW,**Web Registered**,Y,201910,3.96111111
871590,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.43448276
871605,201920,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.89411765
871609,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,3.22409639
871759,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,A,,RW,**Web Registered**,Y,201910,3.81428571
871827,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201910,3.29333333
871877,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201930,3.57659575
871948,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,3.52368421
871974,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201910,3.1375
872054,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,3.44767442
872119,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C-,I,RW,**Web Registered**,Y,201910,2.46901409
872183,202020,PWL,PHYS17200,013,13590,Modern Mechanics,4,4,A-,I,RW,**Web Registered**,Y,202010,2.78534483
872229,201920,PWL,PHYS22000,002,25708,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201910,2.81666667
872307,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,2.85230769
872672,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201930,3.21847826
873135,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201910,3.12
873142,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,202010,2.03536585
873446,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,B,I,RW,**Web Registered**,Y,201910,2.58395062
873913,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201910,3.58139535
873941,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,D+,,RW,**Web Registered**,Y,201910,3.00307692
874242,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,2.43818182
874305,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,3.43139535
874587,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201910,3.25283019
875113,201920,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B+,,RW,**Web Registered**,Y,201910,3.61851852
875443,201920,PWL,PHYS17200,015,25602,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,2.6
875646,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,4
875866,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,3.05972222
875973,201920,PWL,PHYS17200,013,13590,Modern Mechanics,0,0,F,E,RW,**Web Registered**,Y,201910,2.8
876022,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.70714286
876091,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,3.49014085
877033,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201930,2.971875
877064,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,2.73472222
877755,201920,PWL,PHYS22000,003,11270,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201910,2.7948052
877755,202010,PWL,PHYS22000,050,10333,Gen Physics,0,4,F,I,RW,**Web Registered**,Y,201930,2.7948052
877772,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,A,,RW,**Web Registered**,Y,201910,3.56857143
877825,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,2.90588235
877922,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.24903846
878088,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,3.77272727
878106,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201910,3.36202532
878213,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,D-,I,RW,**Web Registered**,Y,201910,1.90243902
878360,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201910,2.2
878394,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.75666667
878446,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,3.38194444
878614,201920,PWL,PHYS22000,003,11270,Gen Physics,0,0,AU,,AU,Audit,Y,201910,3.92857143
878614,202020,PWL,PHYS22000,002,25708,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,3.95945946
878831,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201910,3.58734177
878914,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RE,**Registered**,Y,202010,3.29009901
879362,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201930,3.3893617
879639,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201930,2.20777778
879871,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201910,3.81617647
879885,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,D,,RW,**Web Registered**,Y,201930,3.219
880506,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,202010,2.99810427
880575,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.17040816
880579,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201930,4
880780,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,3.5125
880783,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,3.42714286
880809,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,D-,I,RW,**Web Registered**,Y,201910,2.55424837
880942,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,3.35542169
881254,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,A,,RW,**Web Registered**,Y,201910,3.90344828
881936,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.21370968
882019,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,3.47228916
882063,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,3.52934783
882253,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201910,3.83975904
882595,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,3.18113208
882769,201920,PWL,PHYS22000,003,11270,Gen Physics,0,4,F,,RW,**Web Registered**,Y,201910,2.16129032
883072,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,D+,,RW,**Web Registered**,Y,201910,2.95698925
883270,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.52555556
883344,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,202010,3.10909091
883631,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,202010,3.24205608
885012,202110,PWL,PHYS22000,062,25722,Gen Physics,0,0,,,RE,**Registered**,Y,202020,1.88285714
885117,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.5257732
885204,202020,PWL,PHYS22000,001,25707,Gen Physics,0,4,F,,RW,**Web Registered**,Y,202010,2.30163934
885300,202020,PWL,PHYS22000,001,25707,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,202010,3.70942623
885345,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,3.25774648
885583,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.03057851
885790,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,202010,3.53392857
885908,201920,PWL,PHYS22000,002,25708,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201910,2.65283019
885908,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,2.62159091
886447,201920,PWL,PHYS17200,013,13590,Modern Mechanics,4,4,B-,I,RW,**Web Registered**,Y,201910,2.47619048
886463,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201930,2.87260274
886668,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201910,3.9961039
886835,202020,PWL,PHYS17200,002,15038,Modern Mechanics,0,4,F,,RW,**Web Registered**,Y,202010,2.43578947
886896,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,3.37108434
886938,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,2.76526316
887833,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,2.82173913
888114,201920,PWL,PHYS17200,013,13590,Modern Mechanics,4,4,A-,I,RW,**Web Registered**,Y,201910,2.94578313
888160,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201910,2.58313253
888164,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,A,,RW,**Web Registered**,Y,201930,3.9625
888209,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,3.23296703
888304,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,2.67333333
888350,202010,PWL,PHYS22000,003,27017,Gen Physics,0,0,D,E,RW,**Web Registered**,Y,201930,3.14482759
888350,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,B-,I,RW,**Web Registered**,Y,202010,3.01649485
888563,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,2.48483146
889507,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,2.68928571
889592,201920,PWL,PHYS17200,017,25598,Modern Mechanics,4,4,B-,I,RW,**Web Registered**,Y,201910,2.67530864
889651,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,2.83148148
889746,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,B,I,RW,**Web Registered**,Y,201910,2.71666667
889753,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.08596491
889830,201920,PWL,PHYS22000,001,25707,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201910,2.06923077
889830,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,D+,,RW,**Web Registered**,Y,201930,2.4375
889889,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,3.15522388
889967,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,202010,2.42168675
890916,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201910,2.99375
891316,202020,PWL,PHYS22000,002,25708,Gen Physics,0,0,F,E,RW,**Web Registered**,Y,202010,2.20291262
891369,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,3.3171875
891389,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,D+,,RW,**Web Registered**,Y,201930,2.58545455
891656,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201910,3.49605263
891694,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,2
891766,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201910,3.65324675
892062,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,D-,I,RW,**Web Registered**,Y,201910,2.39552239
892271,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,2.98739496
892468,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.21052632
892650,202020,PWL,PHYS22000,003,11270,Gen Physics,0,0,W,,W,Withdrawn-W,Y,202010,3.26857143
892895,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,2.759
893167,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.44814815
893275,202110,PWL,PHYS17200,103,37253,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,2.95588235
893559,202020,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,C,I,RW,**Web Registered**,Y,202010,2.26823529
893792,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201910,2.556
894067,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,B,I,RW,**Web Registered**,Y,201930,2.87272727
894082,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,3.07631579
894211,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.02795699
894563,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201930,3.1027027
894570,202110,PWL,PHYS17200,154,27497,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,201820,3.312
894668,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,B,,RW,**Web Registered**,Y,201910,2.62560976
894720,202020,PWL,PHYS22000,002,25708,Gen Physics,4,0,P,,RE,**Registered**,Y,202010,2.7982906
894866,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201930,2.93854167
895416,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,D,,RW,**Web Registered**,Y,201910,2.02857143
896069,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201910,3.01343284
896849,202020,PWL,PHYS22000,002,25708,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,202010,2.32333333
896992,202010,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,DC,Drop Course,Y,201930,3.00704225
897454,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,3.61058824
898016,201920,PWL,PHYS22000,003,11270,Gen Physics,0,0,,,DC,Drop Course,Y,201910,3.075
898020,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,2.98064516
898640,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201910,3.89294118
899208,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.09032258
899402,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B-,,RW,**Web Registered**,Y,201910,2.76728395
899617,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.64722222
900271,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201910,3.1375
900322,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,2.59578947
900705,201920,PWL,PHYS17200,013,13590,Modern Mechanics,4,4,A-,I,RW,**Web Registered**,Y,201910,3.17777778
904274,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201910,3.23209877
907447,202110,PWL,PHYS22000,062,25722,Gen Physics,0,0,,,RW,**Web Registered**,Y,202010,2.92105263
907664,201920,PWL,PHYS22000,003,11270,Gen Physics,0,0,F,E,RW,**Web Registered**,Y,201910,2.87391304
907664,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,C+,I,RW,**Web Registered**,Y,202010,2.88478261
907996,202110,PWL,PHYS22000,003,27017,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.31755725
908291,202010,PWL,PHYS17200,100,26931,Modern Mechanics,4,4,A-,I,RW,**Web Registered**,Y,201930,2.60348837
910072,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C,,RW,**Web Registered**,Y,201910,2.76103896
911336,202020,PWL,PHYS22000,003,11270,Gen Physics,4,4,B,,RW,**Web Registered**,Y,202010,2.66753247
912493,201920,PWL,PHYS17200,002,15038,Modern Mechanics,4,4,B+,I,RW,**Web Registered**,Y,201910,3.0115942
915127,202010,PWL,PHYS17200,101,37254,Modern Mechanics,4,4,A,I,RW,**Web Registered**,Y,201820,2.21875
915819,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201930,3.03152174
915889,202010,PWL,PHYS17200,102,26930,Modern Mechanics,4,4,A,I,RW,**Web Registered**,Y,201820,2.52962963
916458,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201930,3.05294118
916771,201920,PWL,PHYS22000,001,25707,Gen Physics,4,4,B+,,RW,**Web Registered**,Y,201910,3.49375
916797,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,B,,RW,**Web Registered**,Y,201930,3.0862069
917617,201920,PWL,PHYS17200,018,25599,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.73684211
917720,201920,PWL,PHYS17200,001,13631,Modern Mechanics,4,4,A-,,RW,**Web Registered**,Y,201910,3.87419355
918789,202110,PWL,PHYS22000,002,27016,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,3.46569343
921696,201920,PWL,PHYS22000,002,25708,Gen Physics,0,4,F,,RW,**Web Registered**,Y,201910,1.215
921782,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,3.01789474
926173,202020,PWL,PHYS22000,003,11270,Gen Physics,4,0,P,,RE,**Registered**,Y,202010,2.46923077
926504,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,201910,2.395
927159,201920,PWL,PHYS17200,014,25601,Modern Mechanics,0,0,W,,W,Withdrawn-W,Y,201910,2.12790698
927159,202010,PWL,PHYS17200,001,20928,Modern Mechanics,4,4,C+,I,RE,**Registered**,Y,201930,2.16363636
927490,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201930,2.80405405
927825,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201930,3.4
928765,201920,PWL,PHYS22000,002,25708,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201910,3.68571429
928936,202010,PWL,PHYS17200,103,37253,Modern Mechanics,4,4,A-,I,RW,**Web Registered**,Y,201930,3.6258427
929548,202010,PWL,PHYS22000,050,10333,Gen Physics,4,4,A,,RW,**Web Registered**,Y,201930,3.60957447
931488,201920,PWL,PHYS22000,003,11270,Gen Physics,4,4,C+,,RW,**Web Registered**,Y,201910,3.19864865
932627,202110,PWL,PHYS22000,050,10333,Gen Physics,0,0,,,RW,**Web Registered**,Y,202020,2.88
933505,201920,PWL,PHYS22000,002,25708,Gen Physics,0,0,,,DC,Drop Course,Y,201910,2.75273973
933586,202010,PWL,PHYS22000,003,27017,Gen Physics,4,4,A+,,RW,**Web Registered**,Y,201930,3.62169811
933714,202110,PWL,PHYS17200,153,25720,Modern Mechanics,0,0,,,RE,**Registered**,Y,201920,2.83928571
934033,202020,PWL,PHYS17200,016,25600,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,202010,3.9152381
936881,202110,PWL,PHYS17200,103,37253,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,3.92857143
936881,202110,PWL,PHYS17200,103,37253,Modern Mechanics,0,0,,,RW,**Web Registered**,Y,202020,4
939332,202020,PWL,PHYS22000,002,25708,Gen Physics,4,4,C-,,RW,**Web Registered**,Y,202010,2.53442623
939406,201920,PWL,PHYS22000,002,25708,Gen Physics,0,0,W,,W,Withdrawn-W,Y,201910,2.566
939783,201920,PWL,PHYS17200,013,13590,Modern Mechanics,4,4,A,,RW,**Web Registered**,Y,201910,3.10175439
940512,202010,PWL,PHYS22000,002,27016,Gen Physics,4,4,A-,,RW,**Web Registered**,Y,201930,3.95945946
