Key,TEST_RULE,SATR EBRW,SATR Math,SATR Total,ACT Composite,ACT English,ACT Combined English/Writing,ACT Math
170129,SAT2ACT,,,,34,35,,35
170196,SAT2ACT,650,570,1220,27,29,,24
170200,SAT2ACT,,,,32,32,,33
170214,SAT2ACT,680,720,1400,,,,
170251,SAT2ACT,590,600,1190,26,25,,28
170270,SAT2ACT,760,780,1540,32,36,,30
170285,SAT2ACT,720,680,1400,31,29,,31
170291,SAT2ACT,610,690,1300,30,33,,33
170352,SAT2ACT,690,800,1460,,,,
170417,SAT2ACT,710,790,1450,31,34,,34
170439,SAT2ACT,,,,31,29,,32
170441,SAT2ACT,,,,32,34,,31
170446,SAT2ACT,,,,34,35,,34
170477,SAT2ACT,720,700,1400,,,,
170486,SAT2ACT,590,690,1280,,,,
170487,SAT2ACT,650,730,1360,,,,
170513,SAT2ACT,730,720,1440,34,36,,34
170557,SAT2ACT,690,780,1470,,,,
170564,SAT2ACT,710,710,1370,30,32,,29
170566,SAT2ACT,,,,33,34,,32
170567,SAT2ACT,640,780,1410,,,,
170574,SAT2ACT,650,790,1420,,,,
170580,SAT2ACT,720,710,1430,,,,
170628,SAT2ACT,,,,34,35,,33
170680,SAT2ACT,710,790,1500,34,34,,35
170690,SAT2ACT,690,770,1460,,,,
170702,SAT2ACT,770,760,1490,35,35,,36
170716,SAT2ACT,670,530,1180,,,,
170727,SAT2ACT,760,780,1540,35,35,,35
170747,SAT2ACT,,,,34,34,,36
170778,SAT2ACT,730,770,1490,31,35,,28
170780,SAT2ACT,690,750,1420,,,,
170806,SAT2ACT,,,,33,31,,29
170821,SAT2ACT,,,,24,25,,25
170836,SAT2ACT,620,750,1370,,,,
170854,SAT2ACT,720,740,1420,,,,
170855,SAT2ACT,660,670,1330,,,,
170882,SAT2ACT,750,700,,33,30,,33
170886,SAT2ACT,760,800,1560,,,,
170892,SAT2ACT,640,770,1410,,,,
170899,SAT2ACT,,,,34,36,,34
170922,SAT2ACT,,,,30,25,,33
170969,SAT2ACT,,,,34,35,,31
170981,SAT2ACT,,,,29,21,,31
170998,SAT2ACT,760,750,1510,,,,
171015,SAT2ACT,640,750,1390,,,,
171045,SAT2ACT,630,760,1370,,,,
171161,SAT2ACT,690,710,1400,,,,
171169,SAT2ACT,690,710,1400,33,35,,29
171194,SAT2ACT,670,710,1380,32,30,,30
171196,SAT2ACT,750,760,1490,32,30,,35
171205,SAT2ACT,,,,30,29,,30
171209,SAT2ACT,,,,31,28,,33
171226,SAT2ACT,750,740,1490,32,35,,32
171232,SAT2ACT,700,780,1450,,,,
171250,SAT2ACT,780,790,1570,,,,
171264,SAT2ACT,,,,35,36,,32
171269,SAT2ACT,700,780,1480,34,34,,36
171274,SAT2ACT,620,750,1370,,,,
171277,SAT2ACT,660,720,1380,33,33,,32
171280,SAT2ACT,,,,24,25,,22
171289,SAT2ACT,680,620,1300,27,30,,26
171302,SAT2ACT,620,790,1410,,,,
171330,SAT2ACT,630,700,1330,,,,
171338,SAT2ACT,610,770,1350,,,,
171339,SAT2ACT,,,,33,33,,36
171345,SAT2ACT,740,700,1440,,,,
171347,SAT2ACT,,,,34,34,,35
171371,SAT2ACT,670,740,1400,,,,
171373,SAT2ACT,640,670,1290,,,,
171401,SAT2ACT,630,770,1400,,,,
171418,SAT2ACT,710,690,,33,31,,31
171420,SAT2ACT,700,750,1400,,,,
171446,SAT2ACT,630,690,1320,,,,
171465,SAT2ACT,700,790,,33,33,,35
171486,SAT2ACT,660,770,1420,,,,
171544,SAT2ACT,740,770,1510,,,,
171548,SAT2ACT,700,720,1420,,,,
171648,SAT2ACT,630,700,1320,,,,
171666,SAT2ACT,730,710,1410,32,34,,28
171668,SAT2ACT,710,750,1460,,,,
171706,SAT2ACT,660,780,1440,30,30,,32
171771,SAT2ACT,,,,34,34,,29
171777,SAT2ACT,660,790,1450,,,,
171785,SAT2ACT,660,800,1460,32,28,,32
171786,SAT2ACT,700,790,1490,34,33,,34
171805,SAT2ACT,,,,33,35,,33
171843,SAT2ACT,710,750,1460,34,35,,35
171848,SAT2ACT,770,790,1560,35,36,,34
171852,SAT2ACT,,,,31,31,,35
171883,SAT2ACT,720,770,1460,33,35,,30
171889,SAT2ACT,730,780,1510,,,,
171986,SAT2ACT,760,780,1530,34,36,,33
172013,SAT2ACT,700,760,1460,,,,
172017,SAT2ACT,610,660,1270,23,21,,24
172025,SAT2ACT,610,690,1300,28,23,,30
172045,SAT2ACT,680,680,1360,,,,
172057,SAT2ACT,720,790,1490,,,,
172091,SAT2ACT,680,770,1450,,,,
172095,SAT2ACT,720,790,1450,,,,
172098,SAT2ACT,,,,32,32,,30
172106,SAT2ACT,,,,31,35,,34
172114,SAT2ACT,690,730,1380,,,,
172179,SAT2ACT,,,,34,35,,35
172194,SAT2ACT,590,790,1380,,,,
172229,SAT2ACT,660,780,1400,,,,
172267,SAT2ACT,740,750,1490,,,,
172272,SAT2ACT,730,650,1330,,,,
172308,SAT2ACT,720,740,,34,35,,34
172313,SAT2ACT,680,790,1470,,,,
172344,SAT2ACT,690,790,1480,,,,
172348,SAT2ACT,580,800,1380,,,,
172351,SAT2ACT,690,780,1450,,,,
172404,SAT2ACT,580,770,1350,,,,
172409,SAT2ACT,760,800,1560,,,,
172446,SAT2ACT,570,760,1330,,,,
172462,SAT2ACT,720,790,1510,,,,
172467,SAT2ACT,670,740,1350,,,,
172469,SAT2ACT,560,690,1250,,,,
172488,SAT2ACT,,,,30,24,,36
172544,SAT2ACT,670,800,1470,,,,
172585,SAT2ACT,650,630,1280,28,33,,29
172592,SAT2ACT,650,780,1430,,,,
172597,SAT2ACT,630,790,1420,,,,
172624,SAT2ACT,680,650,1330,,,,
172666,SAT2ACT,730,780,1510,33,35,,33
172713,SAT2ACT,,,,31,32,,29
172724,SAT2ACT,,,,33,35,,32
172730,SAT2ACT,650,750,1400,,,,
172746,SAT2ACT,740,800,1540,,,,
172763,SAT2ACT,620,700,1290,26,23,,27
172813,SAT2ACT,,,,34,35,,30
172841,SAT2ACT,730,800,1530,34,36,,32
172871,SAT2ACT,,,,32,35,,29
172875,SAT2ACT,680,740,1420,,,,
172916,SAT2ACT,700,790,1490,,,,
173123,SAT2ACT,670,790,1460,,,,
173127,SAT2ACT,640,750,1390,,,,
173128,SAT2ACT,,,,34,36,,35
173141,SAT2ACT,680,780,1460,32,29,,31
173146,SAT2ACT,770,730,1500,31,34,,35
173153,SAT2ACT,660,690,1350,23,22,,26
173165,SAT2ACT,640,700,1330,27,28,,27
173282,SAT2ACT,710,780,1490,,,,
173362,SAT2ACT,,,,,26,,26
173372,SAT2ACT,710,750,1460,,,,
173628,SAT2ACT,,,,30,29,,30
173683,SAT2ACT,660,760,1420,,,,
173692,SAT2ACT,660,730,1390,,,,
173716,SAT2ACT,590,790,1380,,,,
173717,SAT2ACT,700,750,1450,,,,
173975,SAT2ACT,510,660,1140,,,,
174090,SAT2ACT,710,700,1400,,,,
174115,SAT2ACT,700,670,1370,,,,
174366,SAT2ACT,650,800,1420,,,,
174587,SAT2ACT,680,680,1340,,,,
174787,SAT2ACT,630,740,1370,,,,
175202,SAT2ACT,630,800,1430,,,,
175381,SAT2ACT,700,610,1310,,,,
175522,SAT2ACT,660,680,1340,28,26,,28
175710,SAT2ACT,590,640,1230,,,,
176178,SAT2ACT,580,780,1360,,,,
176262,SAT2ACT,630,780,1410,,,,
176264,SAT2ACT,760,790,1550,,,,
176269,SAT2ACT,550,690,1190,,,,
176297,SAT2ACT,570,780,1310,,,,
176359,SAT2ACT,780,760,1540,35,35,,34
176456,SAT2ACT,640,680,1280,,,,
176463,SAT2ACT,530,680,1210,,,,
176502,SAT2ACT,,,,30,28,,34
176857,SAT2ACT,630,800,1380,,,,
176882,SAT2ACT,680,770,1450,31,29,,34
177458,SAT2ACT,700,700,1390,,,,
177460,SAT2ACT,690,730,1420,,,,
177688,SAT2ACT,690,800,1460,,,,
178020,SAT2ACT,610,560,1170,,,,
178171,SAT2ACT,640,790,1430,,,,
178172,SAT2ACT,740,750,1490,35,35,,32
178255,SAT2ACT,620,780,1390,,,,
178329,SAT2ACT,670,700,1370,28,30,,28
178924,SAT2ACT,700,790,1480,31,34,,29
178934,SAT2ACT,690,760,1450,,,,
178936,SAT2ACT,670,750,1410,29,28,,31
178984,SAT2ACT,680,800,1480,,,,
179244,SAT2ACT,480,680,1130,,,,
179736,SAT2ACT,540,790,1320,,,,
179876,SAT2ACT,590,640,1230,28,26,,27
179904,SAT2ACT,560,660,1220,,,,
179965,SAT2ACT,640,760,1400,,,,
180371,SAT2ACT,610,720,1300,,,,
180382,SAT2ACT,610,580,1190,,,,
180417,SAT2ACT,700,740,1440,,,,
180425,SAT2ACT,620,680,1300,,,,
180429,SAT2ACT,580,600,1150,,,,
180434,SAT2ACT,650,700,1340,,,,
180443,SAT2ACT,,,,28,27,,33
180470,SAT2ACT,,,,35,36,,36
180490,SAT2ACT,470,660,1130,,,,
180500,SAT2ACT,680,800,1470,,,,
180871,SAT2ACT,600,610,1190,,,,
180892,SAT2ACT,680,760,1440,,,,
180902,SAT2ACT,,,,33,35,,28
181471,SAT2ACT,680,680,1360,,,,
181495,SAT2ACT,730,560,1280,,,,
181988,SAT2ACT,640,750,1380,,,,
181994,SAT2ACT,,,,28,30,,30
182002,SAT2ACT,680,790,1470,34,35,,35
182031,SAT2ACT,590,730,1280,,,,
182038,SAT2ACT,,,,24,22,,29
182394,SAT2ACT,780,780,1560,,,,
182432,SAT2ACT,650,770,1420,,,,
182463,SAT2ACT,620,710,1330,,,,
182908,SAT2ACT,700,780,1440,,,,
182918,SAT2ACT,520,680,1200,,,,
182919,SAT2ACT,600,800,1400,,,,
182940,SAT2ACT,,,,29,30,,35
182982,SAT2ACT,660,790,1450,,,,
183133,SAT2ACT,760,720,1480,,,,
183201,SAT2ACT,640,680,1300,,,,
183245,SAT2ACT,,,,34,33,,35
183258,SAT2ACT,690,800,1480,,,,
183274,SAT2ACT,630,760,1390,,,,
183285,SAT2ACT,590,680,1250,,,,
183304,SAT2ACT,590,690,1280,,,,
183363,SAT2ACT,750,640,1360,,,,
183367,SAT2ACT,670,760,1430,,,,
183377,SAT2ACT,690,800,1430,,,,
183388,SAT2ACT,710,680,1390,30,29,,30
183452,SAT2ACT,590,780,1370,,,,
183866,SAT2ACT,550,670,1200,,,,
183965,SAT2ACT,630,710,1320,,,,
183994,SAT2ACT,550,710,1260,,,,
184001,SAT2ACT,750,790,1540,,,,
186298,,,,,,,,
186503,SAT2ACT,600,800,1400,,,,
186513,SAT2ACT,650,730,1380,,,,
186558,SAT2ACT,700,770,1470,,,,
186566,SAT2ACT,600,760,1360,,,,
186583,SAT2ACT,650,790,1440,,,,
187302,SAT2ACT,750,760,1510,,,,
187310,SAT2ACT,620,800,1420,,,,
187314,SAT2ACT,660,760,1410,,,,
187331,SAT2ACT,620,700,1320,,,,
187386,SAT2ACT,610,800,1410,,,,
187436,SAT2ACT,630,670,1270,,,,
187440,SAT2ACT,490,620,1110,,,,
187572,SAT2ACT,510,730,1230,,,,
187601,SAT2ACT,650,750,1400,28,29,,27
187634,SAT2ACT,640,800,1440,,,,
187641,SAT2ACT,600,620,1220,,,,
187701,SAT2ACT,,,,27,29,,33
188057,SAT2ACT,,,,32,35,,33
188059,SAT2ACT,570,570,1140,24,24,,22
188126,SAT2ACT,610,690,1270,27,24,,29
188133,SAT2ACT,670,760,1430,,,,
188206,SAT2ACT,680,690,1340,,,,
188302,SAT2ACT,500,630,1110,,,,
188304,SAT2ACT,600,690,1260,,,,
188361,,,,,,,,
188369,SAT2ACT,590,640,1230,,,,
188372,SAT2ACT,650,780,1430,,,,
188387,SAT2ACT,640,760,1380,,,,
188418,SAT2ACT,620,730,1330,,,,
188419,SAT2ACT,670,690,1340,,,,
188438,SAT2ACT,700,800,1500,,,,
188447,SAT2ACT,490,740,1230,,,,
188460,SAT2ACT,570,620,1190,,,,
188625,SAT2ACT,680,800,1480,,,,
188708,SAT2ACT,690,800,1470,,,,
188812,SAT2ACT,,,,31,29,,33
188816,SAT2ACT,680,650,1330,32,34,,31
188821,SAT2ACT,630,680,1310,,,,
188828,SAT2ACT,570,800,1370,,,,
188845,SAT2ACT,580,800,1380,,,,
188863,SAT2ACT,550,740,1290,,,,
188957,SAT2ACT,620,790,1400,,,,
189013,SAT2ACT,630,740,1370,,,,
189031,SAT2ACT,700,790,1480,,,,
189059,SAT2ACT,540,740,1280,,,,
189087,SAT2ACT,560,620,1180,,,,
189254,SAT2ACT,630,730,1350,,,,
189267,SAT2ACT,620,590,1210,29,31,,27
189288,SAT2ACT,600,790,1370,,,,
189328,SAT2ACT,720,760,1480,,,,
189329,SAT2ACT,550,700,1250,,,,
189332,SAT2ACT,610,790,1400,,,,
189359,SAT2ACT,580,650,1190,,,,
189428,SAT2ACT,630,670,1300,27,27,,27
189463,SAT2ACT,580,730,1310,,,,
189486,SAT2ACT,640,660,1300,,,,
189523,SAT2ACT,710,800,1480,,,,
189531,SAT2ACT,540,720,1260,22,21,,27
189626,SAT2ACT,660,770,1430,34,36,,36
189652,SAT2ACT,680,730,1410,,,,
189658,SAT2ACT,700,770,1470,,,,
189660,SAT2ACT,,,,28,25,,27
189698,SAT2ACT,560,760,1290,,,,
189710,SAT2ACT,700,740,1440,,,,
189733,SAT2ACT,630,680,1290,,,,
189735,SAT2ACT,650,800,1450,,,,
189736,SAT2ACT,630,730,1360,,,,
189745,SAT2ACT,660,790,1450,,,,
189773,SAT2ACT,590,730,1320,,,,
189775,SAT2ACT,570,700,1270,,,,
189785,SAT2ACT,580,680,1260,,,,
189796,SAT2ACT,700,740,1440,32,33,,31
189813,SAT2ACT,700,600,1300,35,35,,36
189844,SAT2ACT,,,,21,22,,29
189872,SAT2ACT,,,,32,31,,35
189873,SAT2ACT,550,720,1270,,,,
189905,SAT2ACT,580,770,1320,,,,
189924,SAT2ACT,530,670,1200,,,,
189926,SAT2ACT,620,770,1350,,,,
189945,SAT2ACT,,,,26,22,,30
190020,SAT2ACT,,,,25,22,,30
190071,SAT2ACT,,,,27,32,,33
190113,SAT2ACT,560,770,1330,,,,
190131,SAT2ACT,590,700,1270,,,,
190133,SAT2ACT,530,560,1080,,,,
190152,SAT2ACT,490,630,1120,,,,
190187,SAT2ACT,650,680,,,,,
190209,SAT2ACT,510,720,1230,,,,
190216,SAT2ACT,,,,25,23,,24
190239,SAT2ACT,730,780,1510,,,,
190247,SAT2ACT,630,780,1410,,,,
190301,SAT2ACT,630,780,1390,,,,
190302,SAT2ACT,700,790,1470,31,30,,36
190338,SAT2ACT,600,800,1390,,,,
190340,SAT2ACT,650,800,1450,,,,
190343,SAT2ACT,590,740,1330,,,,
190345,SAT2ACT,580,730,1310,,,,
190412,SAT2ACT,710,730,1420,,,,
190442,SAT2ACT,550,770,1290,,,,
190509,SAT2ACT,710,790,1500,34,33,,35
190556,SAT2ACT,730,780,1510,,,,
190604,SAT2ACT,600,800,1400,,,,
190614,SAT2ACT,,,,27,22,,33
190626,SAT2ACT,560,790,1350,,,,
190664,SAT2ACT,,,,31,27,,34
190676,SAT2ACT,670,720,1380,,,,
190731,SAT2ACT,580,770,1350,,,,
190752,SAT2ACT,,,,32,33,,36
190768,SAT2ACT,,,,26,29,,31
190807,SAT2ACT,650,800,1450,,,,
190826,SAT2ACT,700,760,1400,,,,
190859,SAT2ACT,630,760,1380,,,,
190861,SAT2ACT,680,700,1360,,,,
190868,SAT2ACT,660,780,1440,,,,
190895,SAT2ACT,630,770,1400,,,,
190923,SAT2ACT,600,680,1280,,,,
191044,SAT2ACT,620,670,1290,,,,
191053,SAT2ACT,690,800,1430,,,,
191086,SAT2ACT,620,780,1400,,,,
191097,SAT2ACT,600,760,1360,,,,
191125,SAT2ACT,670,800,1470,,,,
191182,SAT2ACT,700,790,1490,,,,
191276,SAT2ACT,660,780,1430,,,,
191297,SAT2ACT,680,740,1420,,,,
191332,SAT2ACT,,,,35,36,,33
191422,SAT2ACT,680,790,1470,33,35,,36
191430,SAT2ACT,590,790,1380,,,,
191440,SAT2ACT,570,790,1320,,,,
191461,SAT2ACT,,,,34,35,,31
191494,SAT2ACT,,,,33,35,,30
191575,SAT2ACT,590,650,1240,,,,
191593,SAT2ACT,,,,35,35,,36
191605,SAT2ACT,760,790,1550,35,35,,36
191634,SAT2ACT,530,720,1250,,,,
191642,SAT2ACT,650,780,1430,,,,
191689,SAT2ACT,580,640,1220,,,,
191701,SAT2ACT,540,610,1130,,,,
191702,SAT2ACT,,,,35,35,,34
191715,SAT2ACT,610,790,1400,,,,
191769,SAT2ACT,790,770,1540,,,,
191847,SAT2ACT,720,740,1440,,,,
191954,SAT2ACT,600,780,1340,,,,
192016,SAT2ACT,660,630,1290,,,,
192158,SAT2ACT,730,710,1440,35,35,,33
192160,SAT2ACT,610,740,1350,,,,
192260,SAT2ACT,690,800,1490,,,,
192388,SAT2ACT,600,770,1370,,,,
192392,SAT2ACT,650,780,1420,,,,
192451,,,,,,,,
192499,SAT2ACT,710,800,1510,,,,
192607,SAT2ACT,,,,25,23,,30
192636,SAT2ACT,540,570,1110,,,,
192666,SAT2ACT,580,740,1320,,,,
192669,SAT2ACT,620,720,1340,,,,
192680,SAT2ACT,550,660,1210,,,,
192698,SAT2ACT,690,780,,,,,
192764,SAT2ACT,650,650,1300,32,33,,32
192837,SAT2ACT,660,690,1350,,,,
192885,SAT2ACT,600,740,1340,,,,
192925,SAT2ACT,610,770,,,,,
192946,SAT2ACT,610,710,1320,,,,
193006,SAT2ACT,,,,35,35,,35
193025,SAT2ACT,,,,35,34,,36
193071,SAT2ACT,580,720,1300,,,,
193084,SAT2ACT,600,800,1400,,,,
193136,SAT2ACT,600,760,1360,,,,
193173,SAT2ACT,670,720,1390,,,,
193204,SAT2ACT,620,620,1240,,,,
193243,SAT2ACT,650,690,1280,,,,
193261,SAT2ACT,640,640,1280,,,,
193290,SAT2ACT,610,600,1210,,,,
193378,SAT2ACT,640,780,1370,,,,
193386,SAT2ACT,650,740,1390,,,,
193402,SAT2ACT,680,680,1360,,,,
193413,SAT2ACT,590,680,1250,,,,
193419,SAT2ACT,,,,34,36,,34
193476,SAT2ACT,610,620,1230,,,,
193516,SAT2ACT,650,760,1410,,,,
193534,SAT2ACT,580,800,1380,,,,
193537,SAT2ACT,600,740,1330,,,,
193575,SAT2ACT,640,680,1320,,,,
193626,SAT2ACT,640,770,1390,,,,
193635,SAT2ACT,520,690,1210,,,,
193661,SAT2ACT,,,,29,28,,28
193772,SAT2ACT,510,700,1200,,,,
193792,SAT2ACT,570,780,1350,,,,
193829,SAT2ACT,700,710,1410,,,,
193843,SAT2ACT,600,740,1340,,,,
193872,SAT2ACT,,,,34,35,,33
193994,SAT2ACT,700,790,1470,32,30,,35
194006,SAT2ACT,490,490,980,,,,
194051,SAT2ACT,640,720,1360,,,,
194179,SAT2ACT,580,780,1340,,,,
194194,SAT2ACT,700,770,1470,,,,
194236,SAT2ACT,610,780,1390,,,,
194289,SAT2ACT,680,790,1470,,,,
194341,SAT2ACT,560,660,1170,,,,
194394,SAT2ACT,680,780,1460,,,,
194570,SAT2ACT,570,780,1350,,,,
194578,SAT2ACT,740,790,1530,35,36,,33
194621,SAT2ACT,610,800,1410,,,,
194637,SAT2ACT,600,750,1330,,,,
194696,SAT2ACT,640,740,1380,,,,
194732,SAT2ACT,600,790,1380,,,,
194754,SAT2ACT,710,780,1490,31,34,,35
194817,SAT2ACT,610,690,1290,,,,
194828,SAT2ACT,680,660,1340,,,,
194832,SAT2ACT,570,780,1350,,,,
194837,SAT2ACT,550,670,1160,,,,
194866,SAT2ACT,720,740,1420,,,,
194871,SAT2ACT,610,700,1280,,,,
194879,SAT2ACT,650,790,1410,,,,
194914,SAT2ACT,620,790,1410,,,,
194920,SAT2ACT,620,670,1290,,,,
194923,SAT2ACT,570,720,1290,,,,
194939,SAT2ACT,730,790,1520,,,,
195056,SAT2ACT,650,670,1320,,,,
195082,SAT2ACT,770,780,1550,,,,
195102,SAT2ACT,,,,27,27,,30
195123,SAT2ACT,610,800,1410,,,,
195187,SAT2ACT,,,,22,22,,19
195218,SAT2ACT,,,,32,35,,34
195281,SAT2ACT,590,690,1280,,,,
195293,SAT2ACT,700,800,1500,,,,
195294,SAT2ACT,700,740,1440,,,,
195299,SAT2ACT,580,690,1240,,,,
195312,SAT2ACT,,,,32,34,,30
195373,SAT2ACT,720,790,1500,,,,
195382,SAT2ACT,620,800,1420,,,,
195411,SAT2ACT,570,650,1220,,,,
195437,SAT2ACT,730,740,1440,,,,
195468,SAT2ACT,620,700,1300,,,,
195477,SAT2ACT,570,790,1310,,,,
195524,SAT2ACT,680,790,1460,,,,
195535,SAT2ACT,660,720,1380,,,,
195544,SAT2ACT,,,,34,34,,35
195604,SAT2ACT,690,790,1460,,,,
195639,SAT2ACT,540,710,1240,,,,
195699,SAT2ACT,660,800,1450,,,,
195763,SAT2ACT,610,740,1290,,,,
195768,SAT2ACT,670,800,1470,,,,
195770,SAT2ACT,,,,33,35,,35
195818,SAT2ACT,630,780,1410,,,,
195841,SAT2ACT,570,550,1120,25,,,
195891,SAT2ACT,700,790,1490,,,,
195976,SAT2ACT,540,640,1180,,,,
196003,SAT2ACT,630,680,1310,,,,
196155,SAT2ACT,660,790,1450,,,,
196198,SAT2ACT,580,760,1340,,,,
196263,SAT2ACT,650,800,1410,,,,
196284,SAT2ACT,590,660,1230,,,,
196306,SAT2ACT,700,680,1380,30,33,,27
196332,SAT2ACT,640,800,1420,,,,
196336,SAT2ACT,650,740,1390,,,,
196382,SAT2ACT,600,760,1360,,,,
196481,SAT2ACT,700,760,1460,,,,
196489,SAT2ACT,,,,30,35,,31
196519,SAT2ACT,730,800,1530,,,,
196532,SAT2ACT,720,680,1400,,,,
196563,SAT2ACT,600,590,1170,,,,
196686,,,,,,,,
196749,SAT2ACT,580,770,1350,,,,
196783,SAT2ACT,,,,35,34,,35
196821,SAT2ACT,610,780,1370,,,,
196838,SAT2ACT,670,770,1440,,,,
196901,SAT2ACT,680,750,1430,32,33,,31
196922,SAT2ACT,,,,25,20,,33
197005,SAT2ACT,740,790,1530,,,,
197007,SAT2ACT,670,800,1470,,,,
197047,SAT2ACT,750,800,1550,,,,
197060,SAT2ACT,,,,32,31,,31
197067,SAT2ACT,,,,35,34,,35
197103,SAT2ACT,680,780,1460,32,35,,32
197164,SAT2ACT,700,790,1490,,,,
197168,SAT2ACT,650,690,1340,,,,
197296,SAT2ACT,,,,23,23,,27
197700,SAT2ACT,710,750,1420,31,30,,33
197722,SAT2ACT,700,660,1350,31,34,,26
197724,SAT2ACT,,,,28,24,,26
197879,SAT2ACT,,,,33,30,,33
198048,SAT2ACT,750,750,1500,,,,
198296,SAT2ACT,,,,32,34,,34
198366,SAT2ACT,,,,33,33,,33
198379,SAT2ACT,760,780,1530,34,35,,35
198388,SAT2ACT,730,770,1500,,,,
198589,SAT2ACT,580,780,1360,,,,
198592,SAT2ACT,630,800,1420,,,,
198604,SAT2ACT,,,,32,31,,36
199087,SAT2ACT,710,800,1510,35,36,,36
199315,SAT2ACT,550,630,1180,,,,
199902,SAT2ACT,510,610,1120,,,,
199962,,,,,,,,
199982,SAT2ACT,600,600,1190,,,,
200271,SAT2ACT,620,720,1280,,,,
200337,SAT2ACT,,,,28,33,,31
200395,SAT2ACT,,,,23,23,,31
200454,SAT2ACT,520,720,1240,,,,
200475,SAT2ACT,540,760,1300,,,,
200497,SAT2ACT,550,760,1310,,,,
200592,SAT2ACT,660,800,1460,,,,
200616,SAT2ACT,650,790,1440,,,,
200646,SAT2ACT,720,770,1440,,,,
200656,SAT2ACT,620,710,1330,,,,
200671,SAT2ACT,580,780,1360,,,,
200781,SAT2ACT,,,,30,33,,35
200788,SAT2ACT,650,800,1450,,,,
200812,SAT2ACT,650,800,1450,,,,
200817,SAT2ACT,560,600,1140,,,,
200912,SAT2ACT,610,540,1150,25,25,,26
200930,SAT2ACT,660,800,1460,,,,
200997,SAT2ACT,740,740,1480,,,,
201094,SAT2ACT,640,620,1260,,,,
201204,SAT2ACT,570,720,1280,,,,
201205,SAT2ACT,560,740,1250,,,,
201235,SAT2ACT,610,790,1400,,,,
201268,SAT2ACT,610,800,1390,,,,
201361,SAT2ACT,630,780,1410,,,,
201423,SAT2ACT,660,600,1260,,,,
201432,SAT2ACT,660,790,1450,,,,
201624,SAT2ACT,630,710,1300,,,,
201641,SAT2ACT,540,750,1290,,,,
201646,SAT2ACT,560,730,1280,,,,
201647,SAT2ACT,580,770,1310,,,,
201648,SAT2ACT,620,800,1420,,,,
201652,SAT2ACT,560,760,1290,,,,
201662,SAT2ACT,620,790,1410,,,,
201695,SAT2ACT,650,780,1410,,,,
201698,,,,,,,,
201702,SAT2ACT,560,570,,,,,24
201728,SAT2ACT,,,,25,25,,32
201870,SAT2ACT,730,760,1490,,,,
201892,SAT2ACT,580,770,1350,,,,
201905,SAT2ACT,,,,25,24,,33
202312,SAT2ACT,670,790,1460,,,,
202752,SAT2ACT,490,740,1230,,,,
202819,SAT2ACT,620,780,1390,,,,
203303,SAT2ACT,700,790,1480,32,25,,36
203326,SAT2ACT,610,540,1150,,,,
203338,SAT2ACT,590,700,1290,,,,
203456,,,,,,,,
203494,SAT2ACT,,,,21,24,,17
203619,,,,,,,,
203663,SAT2ACT,580,730,1310,,,,
204255,SAT2ACT,620,600,1220,,,,
204707,SAT2ACT,660,660,1320,,,,
204958,SAT2ACT,630,630,1260,,,,
205755,SAT2ACT,500,700,1200,,,,
205853,,,,,,,,
206508,,,,,,,,
206745,,,,,,,,
207270,SAT2ACT,650,620,1270,,,,
207379,,,,,,,,
207767,SAT2ACT,,,,31,29,,31
209032,,,,,,,,
209604,,,,,,,,
209650,,,,,,,,
209653,,,,,,,,
209873,,,,,,,,
210399,SAT2ACT,680,650,1320,29,30,,30
210409,,,,,,,,
210867,,,,,,,,
211405,,,,,,,,
211666,,,,,,,,
211798,SAT2ACT,520,550,1070,,,,
212268,SAT2ACT,590,520,1110,,,,
212320,,,,,,,,
212510,SAT2ACT,520,550,1070,19,15,,24
212640,,,,,,,,
212847,,,,,,,,
212857,SAT2ACT,,,,34,35,,32
212915,SAT2ACT,670,740,1400,33,31,,32
213749,,,,,,,,
213768,SAT2ACT,530,590,1120,,,,
213777,,,,,,,,
214833,,,,,,,,
214839,SAT2ACT,,,,32,34,,30
214913,,,,,,,,
214974,SAT2ACT,620,520,1140,,,,
215173,,,,,,,,
218247,,,,,,,,
218254,SAT2ACT,550,590,1130,,,,
218505,SAT2ACT,530,800,1330,,,,
219453,SAT2ACT,650,610,,27,25,,27
220036,,,,,,,,
220284,SAT2ACT,740,750,1490,33,36,,34
221120,,,,,,,,
223313,SAT2ACT,590,690,1280,27,23,,30
223373,SAT2ACT,630,680,1310,,,,
223867,SAT2ACT,,,,30,31,,28
223905,SAT2ACT,540,640,1160,,,,
224090,SAT2ACT,700,780,1460,34,35,,35
224106,SAT2ACT,570,690,1250,,,,
224216,SAT2ACT,620,730,1350,26,20,,28
224273,SAT2ACT,730,800,1500,,,,
224428,SAT2ACT,,,,33,35,,35
224474,SAT2ACT,690,740,1420,32,35,,31
224499,SAT2ACT,670,750,1420,33,35,,35
224573,SAT2ACT,790,740,1530,33,34,,31
224725,SAT2ACT,650,710,1360,30,33,,30
224794,SAT2ACT,,,,31,31,,28
224816,SAT2ACT,670,690,1340,,,,
224828,SAT2ACT,610,630,1240,,,,
224964,SAT2ACT,720,770,1440,34,35,,32
225150,SAT2ACT,620,670,1290,,,,
225163,SAT2ACT,,,,29,32,,29
225176,SAT2ACT,560,590,1150,,,,
225292,SAT2ACT,700,780,1480,,,,
225344,SAT2ACT,710,660,1370,,,,
