Key,CONFIDENTIALITY_IND,GENDER,GENDER_DESC,REPORTING_ETHNICITY_CODE,REPORTING_ETHNICITY,UNDERREPRESENTED_MINORITY_IND,ADMISSIONS_ATTRIBUTE,ADMISSIONS_ATTRIBUTE_DESC,RESIDENCY,RESIDENCY_DESC,ADDRESS_RULE,COUNTY,COUNTY_DESC,STATE_PROVINCE,STATE_PROVINCE_DESC,NATION,NATION_DESC
870728,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,48453,Travis,TX,Texas,,
870879,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
870973,N,M,Male,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,48453,Travis,TX,Texas,,
871222,N,F,Female,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,US,United States
871590,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
871605,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
871609,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
871759,N,M,Male,Z,Unknown,N,,,F,Foreign,PERMADDR,18157,Tippecanoe,IN,Indiana,,
871827,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
871877,N,F,Female,Z,Unknown,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
871948,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18083,Knox,IN,Indiana,,
871974,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18059,Hancock,IN,Indiana,,
872054,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
872119,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18077,Jefferson,IN,Indiana,,
872183,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,18157,Tippecanoe,IN,Indiana,,
872229,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
872307,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18005,Bartholomew,IN,Indiana,,
872672,N,F,Female,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
873135,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18059,Hancock,IN,Indiana,,
873142,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
873446,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
873913,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18081,Johnson,IN,Indiana,,
873941,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
874242,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,13113,Fayette,GA,Georgia,,
874305,N,F,Female,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18181,White,IN,Indiana,,
874587,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
875113,N,M,Male,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,26163,Wayne,MI,Michigan,,
875443,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
875646,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,36087,Rockland,NY,New York,,
875866,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18065,Henry,IN,Indiana,,
875973,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18043,Floyd,IN,Indiana,,
876022,N,M,Male,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,40109,Oklahoma,OK,Oklahoma,,
876091,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
877033,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
877064,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
877755,N,M,Male,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
877772,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
877825,N,F,Female,C,Black or African American,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18167,Vigo,IN,Indiana,,
877922,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,26099,Macomb,MI,Michigan,,
878088,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
878106,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,39049,Franklin,OH,Ohio,,
878213,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
878360,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
878394,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
878446,N,F,Female,Z,Unknown,N,,,R,Resident,PERMADDR,18135,Randolph,IN,Indiana,,
878614,Y,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,US,United States
878831,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
878914,N,M,Male,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
879362,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,06061,Placer,CA,California,,
879639,N,F,Female,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,17097,Lake,IL,Illinois,,
879871,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
879885,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,53033,King,WA,Washington,,
880506,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18061,Harrison,IN,Indiana,,
880575,N,F,Female,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,27163,Washington,MN,Minnesota,,
880579,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
880780,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18111,Newton,IN,Indiana,,
880783,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
880809,N,M,Male,C,Black or African American,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
880942,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,25027,Worcester,MA,Massachusetts,,
881254,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18005,Bartholomew,IN,Indiana,,
881936,N,F,Female,C,Black or African American,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
882019,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,09003,Hartford,CT,Connecticut,,
882063,N,M,Male,C,Black or African American,Y,,,R,Resident,PERMADDR,18105,Monroe,IN,Indiana,,
882253,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18163,Vanderburgh,IN,Indiana,,
882595,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,48113,Dallas,TX,Texas,,
882769,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
883072,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,US,United States
883270,N,M,Male,Z,Unknown,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
883344,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,48157,Fort Bend,TX,Texas,,
883631,N,M,Male,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
885012,N,M,Male,C,Black or African American,Y,,,R,Resident,PERMADDR,18063,Hendricks,IN,Indiana,,
885117,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
885204,N,M,Male,X,2 or more races,Y,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
885300,N,F,Female,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,72061,Guaynabo,PR,Puerto Rico,,
885345,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,09001,Fairfield,CT,Connecticut,,
885583,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,17097,Lake,IL,Illinois,,
885790,N,F,Female,X,2 or more races,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
885908,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
886447,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,06053,Monterey,CA,California,,
886463,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06001,Alameda,CA,California,,
886668,N,F,Female,Y,Hispanic/Latino,Y,,,N,Non-Resident,PERMADDR,,,PR,Puerto Rico,,
886835,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18163,Vanderburgh,IN,Indiana,,
886896,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,,,IL,Illinois,,
886938,N,F,Female,C,Black or African American,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
887833,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,29099,Jefferson,MO,Missouri,,
888114,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,27139,Scott,MN,Minnesota,,
888160,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
888164,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,06081,San Mateo,CA,California,,
888209,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18167,Vigo,IN,Indiana,,
888304,N,F,Female,X,2 or more races,N,,,N,Non-Resident,PERMADDR,06065,Riverside,CA,California,,
888350,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
888563,N,F,Female,D,Asian,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
889507,N,M,Male,Z,Unknown,N,,,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
889592,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,48439,Tarrant,TX,Texas,,
889651,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
889746,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,24025,Harford,MD,Maryland,,
889753,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18039,Elkhart,IN,Indiana,,
889830,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18031,Decatur,IN,Indiana,,
889889,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
889967,N,M,Male,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,29189,Saint Louis,MO,Missouri,,
890916,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18141,St Joseph,IN,Indiana,,
891316,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
891369,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,17093,Kendall,IL,Illinois,,
891389,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18053,Grant,IN,Indiana,,
891656,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
891694,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TW,Taiwan
891766,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,55079,Milwaukee,WI,Wisconsin,,
892062,N,M,Male,C,Black or African American,Y,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,13089,Dekalb,GA,Georgia,,
892271,N,M,Male,C,Black or African American,Y,,,N,Non-Resident,PERMADDR,24031,Montgomery,MD,Maryland,,
892468,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,53033,King,WA,Washington,,
892650,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
892895,N,F,Female,Z,Unknown,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18027,Daviess,IN,Indiana,,
893167,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18011,Boone,IN,Indiana,,
893275,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
893559,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,48113,Dallas,TX,Texas,,
893792,N,M,Male,C,Black or African American,Y,,,R,Resident,PERMADDR,18097,Marion,IN,Indiana,,
894067,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,04013,Maricopa,AZ,Arizona,,
894082,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,US,United States
894211,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18057,Hamilton,IN,Indiana,,
894563,N,F,Female,X,2 or more races,Y,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
894570,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
894668,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,17031,Cook,IL,Illinois,,
894720,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
894866,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18005,Bartholomew,IN,Indiana,,
895416,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,37097,Iredell,NC,North Carolina,,
896069,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,42017,Bucks,PA,Pennsylvania,,
896849,N,M,Male,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18037,Dubois,IN,Indiana,,
896992,N,M,Male,D,Asian,N,,,N,Non-Resident,PERMADDR,06037,Los Angeles,CA,California,,
897454,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,25023,Plymouth,MA,Massachusetts,,
898016,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18095,Madison,IN,Indiana,,
898020,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18137,Ripley,IN,Indiana,,
898640,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
899208,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,53061,Snohomish,WA,Washington,,
899402,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,17089,Kane,IL,Illinois,,
899617,N,M,Male,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
900271,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,25027,Worcester,MA,Massachusetts,,
900322,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,JM,Jamaica
900705,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,25009,Essex,MA,Massachusetts,,
904274,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
907447,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
907664,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
907996,N,F,Female,D,Asian,N,,,N,Non-Resident,PERMADDR,06085,Santa Clara,CA,California,,
908291,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
910072,N,M,Male,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,,,CT,Connecticut,US,United States
911336,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18179,Wells,IN,Indiana,,
912493,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CA,Canada
915127,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
915819,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,SA,Saudi Arabia
915889,N,M,Male,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
916458,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,CN,China
916771,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18167,Vigo,IN,Indiana,,
916797,N,F,Female,D,Asian,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,06081,San Mateo,CA,California,,
917617,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,21117,Kenton,KY,Kentucky,,
917720,N,F,Female,B,White,N,,,N,Non-Resident,PERMADDR,21111,Jefferson,KY,Kentucky,,
918789,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,VN,Vietnam
921696,N,F,Female,X,2 or more races,N,,,R,Resident,PERMADDR,18045,Fountain,IN,Indiana,,
921782,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,AE,United Arab Emirates
926173,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
926504,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
927159,N,F,Female,C,Black or African American,Y,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,17031,Cook,IL,Illinois,,
927490,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
927825,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,TW,Taiwan
928765,N,F,Female,I,International,N,,,F,Foreign,PERMADDR,,,,,AE,United Arab Emirates
928936,N,F,Female,I,International,N,A1GS,1st Generation Student,F,Foreign,PERMADDR,18157,Tippecanoe,IN,Indiana,,
929548,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,11001,District Of Columbia,DC,District of Columbia,,
931488,N,M,Male,B,White,N,,,N,Non-Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
932627,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18091,La Porte,IN,Indiana,,
933505,N,F,Female,B,White,N,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,39147,Seneca,OH,Ohio,,
933586,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,SA,Saudi Arabia
933714,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,KR,Republic of Korea
934033,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
936881,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,18157,Tippecanoe,IN,Indiana,,
939332,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
939406,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,N,Non-Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
939783,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,IN,India
940512,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
940522,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
941012,N,M,Male,I,International,N,,,F,Foreign,PERMADDR,,,,,NP,Nepal
941109,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
942609,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
942882,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18169,Wabash,IN,Indiana,,
943647,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
943672,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
943745,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18045,Fountain,IN,Indiana,,
943782,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
943805,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
944096,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18149,Starke,IN,Indiana,,
944105,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18149,Starke,IN,Indiana,,
944187,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18149,Starke,IN,Indiana,,
944244,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
944657,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18095,Madison,IN,Indiana,,
944678,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,US,United States
944729,N,M,Male,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
944793,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
944845,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18111,Newton,IN,Indiana,,
944930,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,,
944955,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,,
945001,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18091,La Porte,IN,Indiana,,
945049,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18073,Jasper,IN,Indiana,,
945061,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
945064,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18091,La Porte,IN,Indiana,,
945123,N,F,Female,D,Asian,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
945150,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18015,Carroll,IN,Indiana,,
945316,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18073,Jasper,IN,Indiana,,
945325,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18073,Jasper,IN,Indiana,US,United States
945331,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18169,Wabash,IN,Indiana,,
945341,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18087,Lagrange,IN,Indiana,US,United States
945440,N,M,Male,D,Asian,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
945475,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
945509,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18073,Jasper,IN,Indiana,,
945537,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,,,IN,Indiana,US,United States
945555,N,M,Male,B,White,N,,,R,Resident,PERMADDR,,,IN,Indiana,,
945564,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18073,Jasper,IN,Indiana,US,United States
945611,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18113,Noble,IN,Indiana,,
945618,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18087,Lagrange,IN,Indiana,,
945629,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18113,Noble,IN,Indiana,,
945739,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
945740,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
945794,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
945822,Y,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
945838,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18157,Tippecanoe,IN,Indiana,,
946081,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946096,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946120,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18169,Wabash,IN,Indiana,,
946121,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18169,Wabash,IN,Indiana,,
946146,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
946148,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946257,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946273,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946299,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946359,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946390,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
946410,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
946539,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18085,Kosciusko,IN,Indiana,,
946591,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946635,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946637,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946639,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
946760,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18069,Huntington,IN,Indiana,,
946947,N,F,Female,Y,Hispanic/Latino,Y,,,R,Resident,PERMADDR,18091,La Porte,IN,Indiana,,
947028,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
947088,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18087,Lagrange,IN,Indiana,,
947125,N,F,Female,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
947128,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
947134,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18039,Elkhart,IN,Indiana,,
947138,N,M,Male,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18111,Newton,IN,Indiana,,
947165,N,F,Female,B,White,N,,,R,Resident,PERMADDR,18039,Elkhart,IN,Indiana,,
947226,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
947308,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,18089,Lake,IN,Indiana,,
947331,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18039,Elkhart,IN,Indiana,,
947416,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
947420,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,US,United States
947425,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,US,United States
947435,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18127,Porter,IN,Indiana,,
947477,N,F,Female,B,White,N,A1GS,1st Generation Student,R,Resident,PERMADDR,18039,Elkhart,IN,Indiana,,
947500,N,M,Male,B,White,N,,,R,Resident,PERMADDR,18003,Allen,IN,Indiana,,
947685,N,M,Male,Y,Hispanic/Latino,Y,A1GS,1st Generation Student,R,Resident,PERMADDR,,,IN,Indiana,,
