PUID_SIX,ACADEMIC_PERIOD,TRANSFER_COURSE_INSTITUTION,TRANSFER_COURSE_INST_DESC,COURSE_IDENTIFICATION,COURSE_TITLE_SHORT,TRANSFER_COURSE_IND,CREDITS_EARNED
261071,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
261110,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261125,,,,,,,
261141,,,,,,,
261183,,,,,,,
261207,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261259,,,,,,,
261298,,,,,,,
261326,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261326,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
261338,,,,,,,
261342,,,,,,,
261384,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261384,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
261384,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
261386,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
261386,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
261390,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261390,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
261403,202130,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261403,202130,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
261487,,,,,,,
261508,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
261508,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
261508,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
261510,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261510,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
261510,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
261570,,,,,,,
261598,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261598,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
261598,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
261622,,,,,,,
261700,,,,,,,
261711,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261711,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
261711,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
261711,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
261723,,,,,,,
261743,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261743,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
261743,202030,99ADPL,Advance Placement - CEEB,PHYS17200,Modern Mechanics,Y,4
261743,202030,99ADPL,Advance Placement - CEEB,PHYS27200,E&M Interactions,Y,4
261745,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
261745,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
261785,,,,,,,
261827,,,,,,,
261829,,,,,,,
261833,,,,,,,
261870,,,,,,,
261925,,,,,,,
261933,,,,,,,
261978,,,,,,,
262017,,,,,,,
262080,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
262080,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
262088,,,,,,,
262126,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
262126,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
262126,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
262179,,,,,,,
262240,,,,,,,
262246,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
262272,,,,,,,
262284,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
262293,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
262293,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
262293,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
262345,,,,,,,
262353,,,,,,,
262356,,,,,,,
262397,202010,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
262397,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
262418,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
262418,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
262418,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
262461,,,,,,,
262554,,,,,,,
262608,,,,,,,
262623,,,,,,,
262626,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
262626,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
262630,,,,,,,
262647,,,,,,,
262656,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
262656,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
262656,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
262656,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
262659,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
262684,,,,,,,
262698,,,,,,,
262747,,,,,,,
262753,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
262753,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
262753,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
262753,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
262797,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
262797,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
262801,,,,,,,
262816,,,,,,,
262828,,,,,,,
262856,,,,,,,
262869,202120,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
262869,202120,99ADPL,Advance Placement - CEEB,PHYS17200,Modern Mechanics,Y,4
262895,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
262895,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
262895,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
262928,,,,,,,
262986,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
262986,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
262986,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
262986,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
263010,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
263010,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
263027,,,,,,,
263075,,,,,,,
263096,,,,,,,
263100,202110,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
263140,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
263140,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
263140,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
263153,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
263153,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
263155,,,,,,,
263204,,,,,,,
263205,,,,,,,
263265,,,,,,,
263301,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
263301,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
263373,,,,,,,
263377,,,,,,,
263408,,,,,,,
263432,,,,,,,
263435,,,,,,,
263443,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
263443,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
263478,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
263478,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
263501,,,,,,,
263524,,,,,,,
263534,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
263534,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
263534,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
263541,,,,,,,
263572,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
263572,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
263572,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
263572,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
263611,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
263627,,,,,,,
263630,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
263630,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
263662,,,,,,,
263723,,,,,,,
263728,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
263728,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
263728,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
263728,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
263728,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
263749,,,,,,,
263752,,,,,,,
263793,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
263793,202110,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
263854,,,,,,,
263872,,,,,,,
263927,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
263990,,,,,,,
264049,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
264071,202010,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264071,202010,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
264071,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
264071,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
264080,,,,,,,
264081,,,,,,,
264095,,,,,,,
264114,,,,,,,
264139,,,,,,,
264158,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264160,,,,,,,
264238,,,,,,,
264259,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
264282,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus,Y,4
264282,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
264282,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
264359,,,,,,,
264387,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264413,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264413,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
264413,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
264413,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
264455,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
264506,202020,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
264534,,,,,,,
264615,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264615,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
264619,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
264623,,,,,,,
264638,,,,,,,
264669,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264669,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
264669,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
264670,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264670,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
264697,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
264733,,,,,,,
264769,,,,,,,
264771,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264817,202210,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
264820,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264820,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
264820,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
264820,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
264838,,,,,,,
264851,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264851,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
264878,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
264878,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
264878,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
264896,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
265029,,,,,,,
265033,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265033,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
265033,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265039,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
265055,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
265055,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265065,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265065,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
265065,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
265065,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265065,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
265066,,,,,,,
265104,,,,,,,
265108,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265117,202020,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265117,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
265152,,,,,,,
265229,,,,,,,
265288,,,,,,,
265359,,,,,,,
265360,,,,,,,
265376,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265376,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
265376,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265376,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
265378,,,,,,,
265396,,,,,,,
265405,,,,,,,
265418,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265418,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
265418,202110,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
265425,,,,,,,
265426,,,,,,,
265446,,,,,,,
265477,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265477,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265486,,,,,,,
265494,,,,,,,
265504,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265504,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
265504,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
265529,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265529,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265529,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
265544,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
265557,,,,,,,
265575,,,,,,,
265593,,,,,,,
265619,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265619,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
265622,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
265637,,,,,,,
265639,202010,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265639,202010,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
265639,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265648,,,,,,,
265663,,,,,,,
265691,,,,,,,
265717,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265720,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265720,202110,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
265734,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
265734,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
265734,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
265737,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265745,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
265745,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
265745,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265745,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
265771,,,,,,,
265777,,,,,,,
265805,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
265872,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
265925,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265925,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265925,202030,99ADPL,Advance Placement - CEEB,PHYS22100,Gen Physics,Y,4
265942,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
265942,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
265942,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
265942,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
265985,,,,,,,
266047,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266047,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
266075,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266075,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
266101,,,,,,,
266114,202030,99ADPL,Advance Placement - CEEB,MA1XXXX,Calculus BC,Y,3
266120,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266120,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
266222,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266243,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266243,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
266244,,,,,,,
266306,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266402,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266402,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
266402,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
266402,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
266414,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
266551,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266551,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
266551,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
266553,202010,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266553,202010,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
266553,202010,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
266553,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266553,202120,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
266553,202120,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
266557,,,,,,,
266603,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266603,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
266631,,,,,,,
266665,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266665,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
266665,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
266665,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
266683,,,,,,,
266722,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
266726,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
266726,202030,99ADPL,Advance Placement - CEEB,PHYS27200,E&M Interactions,Y,4
266726,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266726,202110,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
266741,,,,,,,
266745,,,,,,,
266995,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
266995,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
266995,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
267009,,,,,,,
267029,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
267029,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
267036,,,,,,,
267049,202110,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics II,Y,4
267049,202110,99ADPL,Advance Placement - CEEB,PHYS22000,Gen Physics,Y,4
267114,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
267114,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
267121,,,,,,,
267159,,,,,,,
267187,202110,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
267200,,,,,,,
267216,,,,,,,
267228,202110,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
267331,202030,99ADPL,Advance Placement - CEEB,MA15555,Quantitative Reasoning,Y,3
267331,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
267357,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
267357,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
267370,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
267370,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
267376,202110,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,0
267376,202110,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
267376,202110,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
267433,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
267449,,,,,,,
267450,,,,,,,
267452,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
267452,202030,99ADPL,Advance Placement - CEEB,MA16600,Analytc Geom & Calc II,Y,4
267452,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (E & M),Y,3
267452,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
267479,,,,,,,
267499,,,,,,,
267645,,,,,,,
267792,202120,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics C (Mechanics),Y,3
267819,,,,,,,
267863,,,,,,,
267931,,,,,,,
268031,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
268031,202030,99ADPL,Advance Placement - CEEB,PHYS1XXXX,Physics I,Y,4
268031,202030,99ADPL,Advance Placement - CEEB,PHYS22100,Gen Physics,Y,4
268049,202030,99ADPL,Advance Placement - CEEB,MA16500,Anlytc Geomtry&Calc I,Y,4
